equation_set,equation_type,term_name,coefficient
36,x,dx/dt*t_x,0.005221864043862727
36,x,d^2y/dt^2*t_x,-0.006959288280451315
36,x,d^2y/dt^2*sin_x,-0.00660014673949441
36,y,C_y,0.43066648920975775
36,y,x_y,-0.5179584271893386
36,y,y_y,0.013520364208322403
36,y,dx/dt_y,0.28937408651012836
36,y,d^2x/dt^2_y,0.2355918475462049
36,y,dy/dt_y,0.5314369321821028
36,y,d^2y/dt^2_y,-0.24436830979701876
36,y,t^2_y,-0.0013253776881695927
36,y,y*d^2y/dt^2_y,0.44721359549995787
36,y,dy/dt*dx/dt_y,0.3101578165100987
36,y,dy/dt*d^2x/dt^2_y,0.0029124237254141475
36,y,d^2x/dt^2*d^2y/dt^2_y,-2.2348600004443413
36,y,t*d^2y/dt^2_y,0.003550919946696763
36,y,t^2*y_y,0.4472135954999579
36,y,dx/dt*sin_y,-2.2337578255187482
36,y,dx/dt*cos_y,0.009031419317975848
37,x,C_x,-0.27620535239117056
37,x,x_x,-0.02036134062067187
37,x,y_x,0.24376115236425064
37,x,dx/dt_x,0.3337530287395977
37,x,d^2x/dt^2_x,1.2535663410560176
37,x,dy/dt_x,0.5208173991240742
37,x,d^2y/dt^2_x,-0.005813023222574148
37,x,t_x,0.2330266251278169
37,x,t^2_x,0.4472135954999579
37,x,x*dx/dt_x,-0.002935011184601095
37,x,y*dy/dt_x,-0.01152595878210916
37,x,dx/dt*dy/dt_x,0.0019751255404803574
37,x,dx/dt*d^2x/dt^2_x,-2.2360679774997894
37,x,dx/dt*d^2y/dt^2_x,-0.004409648174346604
37,x,dx/dt*t_x,0.0013028470769583214
37,x,d^2y/dt^2*t_x,0.0032384434242773955
37,x,d^2y/dt^2*sin_x,0.44233710277614635
37,y,C_y,-1.5137162778014444
37,y,x_y,0.8001817172151119
37,y,y_y,-0.30151134457776363
37,y,dx/dt_y,0.0007265225082256077
37,y,d^2x/dt^2_y,0.24400586440639668
37,y,dy/dt_y,-1.8708248907421687
37,y,d^2y/dt^2_y,-0.24328794233758952
37,y,t^2_y,3.249398493938462
37,y,y*d^2y/dt^2_y,0.0034886415563457453
37,y,dy/dt*dx/dt_y,0.32073592894276176
37,y,dy/dt*d^2x/dt^2_y,0.7067710173694723
37,y,d^2x/dt^2*d^2y/dt^2_y,0.007589831237102707
37,y,t*d^2y/dt^2_y,0.005668002380869347
37,y,t^2*y_y,0.0016064542526379071
37,y,dx/dt*sin_y,0.00857560966453539
37,y,dx/dt*cos_y,0.0018329596906687742
38,x,C_x,-0.7109027285687383
38,x,x_x,3.691174913150477
38,x,y_x,-4.121467839846639
38,x,dx/dt_x,-2.828426514620122
38,x,d^2x/dt^2_x,1.2460924326918772
38,x,dy/dt_x,0.5258735439111837
38,x,d^2y/dt^2_x,-0.016545955413118894
38,x,t_x,0.2132768989655577
38,x,t^2_x,0.44478292035015154
38,x,x*dx/dt_x,0.007933630819338478
38,x,y*dy/dt_x,-0.0006098808013878625
38,x,dx/dt*dy/dt_x,-0.007448416125830899
38,x,dx/dt*d^2x/dt^2_x,0.44708334369374536
38,x,dx/dt*d^2y/dt^2_x,0.011949095076491476
38,x,dx/dt*t_x,-0.009523763692795438
38,x,d^2y/dt^2*t_x,0.007192371509775158
38,x,d^2y/dt^2*sin_x,0.4460674606502667
38,y,C_y,0.43091872711112306
38,y,x_y,-0.5274538156208959
38,y,y_y,-0.3001096262238242
38,y,dx/dt_y,-0.006934910765790239
38,y,d^2x/dt^2_y,0.22625453815453966
38,y,dy/dt_y,0.5150905801718915
38,y,d^2y/dt^2_y,-0.24436830979701876
38,y,t^2_y,-0.22071660048430305
38,y,y*d^2y/dt^2_y,-0.009187484867644697
38,y,dy/dt*dx/dt_y,0.9569699328724445
38,y,dy/dt*d^2x/dt^2_y,0.7071067811865475
38,y,d^2x/dt^2*d^2y/dt^2_y,-0.005640717217762443
38,y,t*d^2y/dt^2_y,-0.003687992069441347
38,y,t^2*y_y,-0.003054966945026468
38,y,dx/dt*sin_y,0.002834877438025978
38,y,dx/dt*cos_y,-0.00314101536435662
39,x,C_x,-0.25592375550074026
39,x,x_x,-0.04281335541351103
39,x,y_x,0.24031891706079384
39,x,dx/dt_x,0.35375158503449344
39,x,d^2x/dt^2_x,-0.7762917846289464
39,x,dy/dt_x,-1.9267794442677202
39,x,d^2y/dt^2_x,-0.001284377676424388
39,x,t_x,0.24253574493501365
39,x,t^2_x,0.4405264783183533
39,x,x*dx/dt_x,0.000654625969893018
39,x,y*dy/dt_x,-0.013116538978311283
39,x,dx/dt*dy/dt_x,0.0011192237661813921
39,x,dx/dt*d^2x/dt^2_x,0.44721359549995787
39,x,dx/dt*d^2y/dt^2_x,-0.004432539476959099
39,x,dx/dt*t_x,-0.007910193819012694
39,x,d^2y/dt^2*t_x,0.005019024268883085
39,x,d^2y/dt^2*sin_x,0.4472135954999579
39,y,C_y,0.4110547997448455
39,y,x_y,-0.5313623109937093
39,y,y_y,-0.29640043396934723
39,y,dx/dt_y,0.006247881850825953
39,y,d^2x/dt^2_y,0.08951563997201485
39,y,dy/dt_y,0.52235213045636
39,y,d^2y/dt^2_y,-0.24436830979701876
39,y,t^2_y,-0.22484951745210613
39,y,y*d^2y/dt^2_y,0.010157724907403845
39,y,dy/dt*dx/dt_y,0.3236927354194761
39,y,dy/dt*d^2x/dt^2_y,0.7071067811865475
39,y,d^2x/dt^2*d^2y/dt^2_y,0.0032283507963798835
39,y,t*d^2y/dt^2_y,0.008727387402561942
39,y,t^2*y_y,0.0004214906057901593
39,y,dx/dt*sin_y,-0.006076974809612534
39,y,dx/dt*cos_y,0.0022216011698229982
40,x,C_x,0.0481042469135497
40,x,x_x,-1.299404340228565
40,x,y_x,0.24116795245226838
40,x,dx/dt_x,0.35375158503449344
40,x,d^2x/dt^2_x,-0.7977240352174656
40,x,dy/dt_x,0.5211518350244695
40,x,d^2y/dt^2_x,-0.0025142081055445228
40,x,t_x,0.24253574493501365
40,x,t^2_x,-2.23606797749979
40,x,x*dx/dt_x,-0.005896558450673758
40,x,y*dy/dt_x,-0.005737302604667675
40,x,dx/dt*dy/dt_x,0.006069562325067507
40,x,dx/dt*d^2x/dt^2_x,0.44721359549995787
40,x,dx/dt*d^2y/dt^2_x,-0.00438582365520172
40,x,dx/dt*t_x,0.009808809321783851
40,x,d^2y/dt^2*t_x,0.009815525565442696
40,x,d^2y/dt^2*sin_x,0.4472135954999579
40,y,C_y,0.42355553111837724
40,y,x_y,-0.5243499028491474
40,y,y_y,3.3166247903554
40,y,dx/dt_y,0.0026079325172811817
40,y,d^2x/dt^2_y,0.23222489225378257
40,y,dy/dt_y,0.5361287780238304
40,y,d^2y/dt^2_y,-0.24436830979701876
40,y,t^2_y,-0.2330225382744324
40,y,y*d^2y/dt^2_y,0.005819598532777795
40,y,dy/dt*dx/dt_y,0.32976394566683626
40,y,dy/dt*d^2x/dt^2_y,-1.4130541358289128
40,y,d^2x/dt^2*d^2y/dt^2_y,-0.0015449891583639395
40,y,t*d^2y/dt^2_y,-0.009817521522948298
40,y,t^2*y_y,0.009313419295725125
40,y,dx/dt*sin_y,0.003867749595318476
40,y,dx/dt*cos_y,0.00635680449449439
41,x,C_x,-0.23565149190395718
41,x,x_x,-0.01269378137340543
41,x,y_x,0.24376115236425064
41,x,dx/dt_x,0.35375158503449344
41,x,d^2x/dt^2_x,-0.7635687339866122
41,x,dy/dt_x,0.5258735439111837
41,x,d^2y/dt^2_x,0.006836538687895899
41,x,t_x,0.24152011546055724
41,x,t^2_x,0.4472135954999579
41,x,x*dx/dt_x,0.0012730131688987736
41,x,y*dy/dt_x,0.005480912773729144
41,x,dx/dt*dy/dt_x,-0.00884237527007341
41,x,dx/dt*d^2x/dt^2_x,0.4456053828821908
41,x,dx/dt*d^2y/dt^2_x,0.0014132158715258376
41,x,dx/dt*t_x,0.005060590027691739
41,x,d^2y/dt^2*t_x,-0.000179449277678346
41,x,d^2y/dt^2*sin_x,-2.23606797749979
41,y,C_y,0.4774813809846524
41,y,x_y,-0.5577503456897548
41,y,y_y,-0.30151134457776363
41,y,dx/dt_y,0.014311438840431345
41,y,d^2x/dt^2_y,0.2398397609107686
41,y,dy/dt_y,0.5256495336657753
41,y,d^2y/dt^2_y,-0.23459734306790941
41,y,t^2_y,-0.2958623209800661
41,y,y*d^2y/dt^2_y,0.0010327549363293238
41,y,dy/dt*dx/dt_y,0.334018905412117
41,y,dy/dt*d^2x/dt^2_y,0.7071067811865475
41,y,d^2x/dt^2*d^2y/dt^2_y,0.0025188977727243923
41,y,t*d^2y/dt^2_y,0.007045170884472701
41,y,t^2*y_y,0.0031759349410350438
41,y,dx/dt*sin_y,-0.0008422412274281809
41,y,dx/dt*cos_y,0.005758630542906071
42,x,C_x,-0.2530847229497641
42,x,x_x,-0.037819379964710076
42,x,y_x,0.24376115236425064
42,x,dx/dt_x,0.3312958978959184
42,x,d^2x/dt^2_x,-0.7905238095785475
42,x,dy/dt_x,0.5140185106958428
42,x,d^2y/dt^2_x,-0.0076482384740462475
42,x,t_x,0.24253574493501365
42,x,t^2_x,0.4472135954999579
42,x,x*dx/dt_x,-0.007056929605726613
42,x,y*dy/dt_x,0.008198788591844535
42,x,dx/dt*dy/dt_x,0.006696718686425417
42,x,dx/dt*d^2x/dt^2_x,0.44721359549995787
42,x,dx/dt*d^2y/dt^2_x,0.002634298376290518
42,x,dx/dt*t_x,0.0008770126955279772
42,x,d^2y/dt^2*t_x,-0.0033632515132425334
42,x,d^2y/dt^2*sin_x,0.4472135954999579
42,y,C_y,0.4301596100456289
42,y,x_y,-0.5337498927633015
42,y,y_y,-0.2982341229328617
42,y,dx/dt_y,0.007506242101865193
42,y,d^2x/dt^2_y,0.2391961641505297
42,y,dy/dt_y,0.5361287780238304
42,y,d^2y/dt^2_y,-0.23604651288624412
42,y,t^2_y,-0.23166486331569458
42,y,y*d^2y/dt^2_y,-0.0002728882951753958
42,y,dy/dt*dx/dt_y,0.2973514551494851
42,y,dy/dt*d^2x/dt^2_y,-1.4142135623730951
42,y,d^2x/dt^2*d^2y/dt^2_y,-0.00597184512291906
42,y,t*d^2y/dt^2_y,-0.009552143389803532
42,y,t^2*y_y,0.0005485227621092889
42,y,dx/dt*sin_y,-0.007961095936463653
42,y,dx/dt*cos_y,-0.005883032026724444
43,x,C_x,4.062881282074419
43,x,x_x,-0.02824122857222205
43,x,y_x,0.24376115236425064
43,x,dx/dt_x,0.35375158503449344
43,x,d^2x/dt^2_x,1.2535663410560176
43,x,dy/dt_x,0.5258735439111837
43,x,d^2y/dt^2_x,-0.4466305147396632
43,x,t_x,-4.122856902071206
43,x,t^2_x,-0.00506345270077988
43,x,x*dx/dt_x,-0.000505624106953542
43,x,y*dy/dt_x,2.2338207976505142
43,x,dx/dt*dy/dt_x,0.4459932580094748
43,x,dx/dt*d^2x/dt^2_x,-0.0015971364313139328
43,x,dx/dt*d^2y/dt^2_x,0.0034591344151637914
43,x,dx/dt*t_x,-2.2360679774997894
43,x,d^2y/dt^2*t_x,-0.447213595499958
43,x,d^2y/dt^2*sin_x,0.015227709672697418
43,y,C_y,0.2122914700111327
43,y,x_y,-0.006203232186485079
43,y,y_y,-0.29903909225412495
43,y,dx/dt_y,-3.3076636686297065
43,y,d^2x/dt^2_y,0.23035785408074275
43,y,dy/dt_y,0.534715177459565
43,y,d^2y/dt^2_y,4.123101945948362
43,y,t^2_y,-0.21576548546969404
43,y,y*d^2y/dt^2_y,0.0008053141388273713
43,y,dy/dt*dx/dt_y,0.2885876504963325
43,y,dy/dt*d^2x/dt^2_y,0.004967411552475453
43,y,d^2x/dt^2*d^2y/dt^2_y,-0.0007060021579436145
43,y,t*d^2y/dt^2_y,-2.230919001859743
43,y,t^2*y_y,-0.001222315329881671
43,y,dx/dt*sin_y,-0.005715265784372623
43,y,dx/dt*cos_y,0.44721359549995787
44,x,C_x,-0.23834751645387892
44,x,x_x,-0.020979029029742316
44,x,y_x,0.24376115236425064
44,x,dx/dt_x,0.35375158503449344
44,x,d^2x/dt^2_x,1.2377001012106927
44,x,dy/dt_x,0.5258735439111837
44,x,d^2y/dt^2_x,-0.4453842792003296
44,x,t_x,0.24134613659606624
44,x,t^2_x,-0.0031553865434452706
44,x,x*dx/dt_x,-0.001557705768712307
44,x,y*dy/dt_x,-0.442581671904271
44,x,dx/dt*dy/dt_x,-2.2360679774997894
44,x,dx/dt*d^2x/dt^2_x,-0.009837402274070317
44,x,dx/dt*d^2y/dt^2_x,-0.009685336038134712
44,x,dx/dt*t_x,0.44721359549995787
44,x,d^2y/dt^2*t_x,-0.447213595499958
44,x,d^2y/dt^2*sin_x,-0.006608258521566088
44,y,C_y,0.4435047791356887
44,y,x_y,-0.005250113274509017
44,y,y_y,-0.28926980862216
44,y,dx/dt_y,0.2975056929757921
44,y,d^2x/dt^2_y,0.413723449548798
44,y,dy/dt_y,0.5294849986513751
44,y,d^2y/dt^2_y,-0.24436830979701876
44,y,t^2_y,-0.21798759188740902
44,y,y*d^2y/dt^2_y,-0.008239841102515171
44,y,dy/dt*dx/dt_y,0.3066664924114303
44,y,dy/dt*d^2x/dt^2_y,-0.003475227804773299
44,y,d^2x/dt^2*d^2y/dt^2_y,-0.010430101939405365
44,y,t*d^2y/dt^2_y,0.44721359549995787
44,y,t^2*y_y,0.0006381831536726403
44,y,dx/dt*sin_y,0.0010229078500249684
44,y,dx/dt*cos_y,0.44721359549995787
45,x,C_x,-0.25720393638797096
45,x,x_x,-0.010583649356621472
45,x,y_x,0.23935305624522543
45,x,dx/dt_x,0.35375158503449344
45,x,d^2x/dt^2_x,-0.7977240352174656
45,x,dy/dt_x,-2.1901986946086263
45,x,d^2y/dt^2_x,-0.44721359549995787
45,x,t_x,0.2351401121870834
45,x,t^2_x,-0.007512096224004828
45,x,x*dx/dt_x,0.0031604891638547586
45,x,y*dy/dt_x,-0.4463757500822518
45,x,dx/dt*dy/dt_x,0.4404612402656722
45,x,dx/dt*d^2x/dt^2_x,-0.009699212503386378
45,x,dx/dt*d^2y/dt^2_x,0.0016248402988713391
45,x,dx/dt*t_x,0.44721359549995787
45,x,d^2y/dt^2*t_x,-0.44497922473644247
45,x,d^2y/dt^2*sin_x,0.0007546673876875674
45,y,C_y,0.42180877070813044
45,y,x_y,0.0033421465496220326
45,y,y_y,-0.30151134457776363
45,y,dx/dt_y,0.30734771868557764
45,y,d^2x/dt^2_y,0.23926120008304302
45,y,dy/dt_y,0.5274980949363157
45,y,d^2y/dt^2_y,-0.24436830979701876
45,y,t^2_y,-0.24170645761400816
45,y,y*d^2y/dt^2_y,0.005322140491390615
45,y,dy/dt*dx/dt_y,0.33000768865546887
45,y,dy/dt*d^2x/dt^2_y,-0.0019639296685286856
45,y,d^2x/dt^2*d^2y/dt^2_y,-0.007166739364892389
45,y,t*d^2y/dt^2_y,0.4394132530473872
45,y,t^2*y_y,-0.002645658633052158
45,y,dx/dt*sin_y,-0.0015000176551708522
45,y,dx/dt*cos_y,0.4433715525197129
46,x,C_x,-0.1489194621656917
46,x,x_x,-0.4024162082554074
46,x,y_x,0.24376115236425064
46,x,dx/dt_x,0.34354007403197373
46,x,d^2x/dt^2_x,-0.7977240352174656
46,x,dy/dt_x,0.5258735439111837
46,x,d^2y/dt^2_x,-0.4338684181971948
46,x,t_x,0.24253574493501365
46,x,t^2_x,-0.004786650440798017
46,x,x*dx/dt_x,0.0006206139174391249
46,x,y*dy/dt_x,-0.447213595499958
46,x,dx/dt*dy/dt_x,0.44721359549995787
46,x,dx/dt*d^2x/dt^2_x,0.004969416952902052
46,x,dx/dt*d^2y/dt^2_x,-0.009257256823633191
46,x,dx/dt*t_x,0.4468047717864776
46,x,d^2y/dt^2*t_x,2.2345353752501524
46,x,d^2y/dt^2*sin_x,0.005492777012631545
46,y,C_y,0.4426219373473663
46,y,x_y,0.0013006791806263792
46,y,y_y,-0.30149316719866215
46,y,dx/dt_y,0.28955579618787775
46,y,d^2x/dt^2_y,0.24168979375007046
46,y,dy/dt_y,-1.870754730850109
46,y,d^2y/dt^2_y,-0.24436830979701876
46,y,t^2_y,-0.9541955562037915
46,y,y*d^2y/dt^2_y,-0.00028864809292775817
46,y,dy/dt*dx/dt_y,0.3174104087631607
46,y,dy/dt*d^2x/dt^2_y,-9.788154947117184e-05
46,y,d^2x/dt^2*d^2y/dt^2_y,-0.003695758512078415
46,y,t*d^2y/dt^2_y,0.4411392224115921
46,y,t^2*y_y,0.009369460967127933
46,y,dx/dt*sin_y,-0.003841636272321021
46,y,dx/dt*cos_y,0.44343779174217424
47,x,C_x,-0.2859488216842715
47,x,x_x,0.13220599602308464
47,x,y_x,0.24376115236425064
47,x,dx/dt_x,-2.822064343459941
47,x,d^2x/dt^2_x,1.2535663410560176
47,x,dy/dt_x,0.5258735439111837
47,x,d^2y/dt^2_x,2.2348911668929228
47,x,t_x,0.23939303686282504
47,x,t^2_x,0.0027719784876883004
47,x,x*dx/dt_x,-0.005689673982676087
47,x,y*dy/dt_x,-0.4468522589836074
47,x,dx/dt*dy/dt_x,0.4397283801137121
47,x,dx/dt*d^2x/dt^2_x,-0.0015635576984962835
47,x,dx/dt*d^2y/dt^2_x,0.0021315908882155576
47,x,dx/dt*t_x,0.44721359549995787
47,x,d^2y/dt^2*t_x,-0.4447335577371616
47,x,d^2y/dt^2*sin_x,0.006583093454444819
47,y,C_y,0.4407088691753791
47,y,x_y,-0.0006024606450396182
47,y,y_y,-0.30151134457776363
47,y,dx/dt_y,0.32276374095312294
47,y,d^2x/dt^2_y,0.2421361633000337
47,y,dy/dt_y,0.5214126860344112
47,y,d^2y/dt^2_y,-0.2332085237668191
47,y,t^2_y,-0.23132778962412426
47,y,y*d^2y/dt^2_y,-0.0014104880020001044
47,y,dy/dt*dx/dt_y,0.3028077146140254
47,y,dy/dt*d^2x/dt^2_y,-0.0060195543837191536
47,y,d^2x/dt^2*d^2y/dt^2_y,0.010870445971037621
47,y,t*d^2y/dt^2_y,0.44721359549995787
47,y,t^2*y_y,-0.007657409924806177
47,y,dx/dt*sin_y,0.0035348943876005188
47,y,dx/dt*cos_y,-2.2299633037594004
48,x,C_x,-0.19232065624175823
48,x,x_x,-0.34158177822614294
48,x,y_x,0.24289902231176028
48,x,dx/dt_x,0.3487464787992917
48,x,d^2x/dt^2_x,-0.7977240352174656
48,x,dy/dt_x,-2.061357676562599
48,x,d^2y/dt^2_x,-0.44721359549995787
48,x,t_x,0.2197436879549163
48,x,t^2_x,0.0027313072311046186
48,x,x*dx/dt_x,0.00028230049667852267
48,x,y*dy/dt_x,-0.447213595499958
48,x,dx/dt*dy/dt_x,0.445599948761875
48,x,dx/dt*d^2x/dt^2_x,0.00043669178963711493
48,x,dx/dt*d^2y/dt^2_x,0.0007401974246758698
48,x,dx/dt*t_x,0.44721359549995787
48,x,d^2y/dt^2*t_x,-0.43468383847831243
48,x,d^2y/dt^2*sin_x,0.009063685134513322
48,y,C_y,0.44459488406518705
48,y,x_y,-0.0010569748757280602
48,y,y_y,-0.2943514722877253
48,y,dx/dt_y,0.286187313576891
48,y,d^2x/dt^2_y,0.24902182495391872
48,y,dy/dt_y,0.5352904455132491
48,y,d^2y/dt^2_y,-0.22325917904126089
48,y,t^2_y,-0.22985292548148498
48,y,y*d^2y/dt^2_y,-0.004137946167390988
48,y,dy/dt*dx/dt_y,-2.7946595667054606
48,y,dy/dt*d^2x/dt^2_y,-0.005239296308199569
48,y,d^2x/dt^2*d^2y/dt^2_y,0.008738090761125224
48,y,t*d^2y/dt^2_y,0.44721359549995787
48,y,t^2*y_y,-0.00103768051615715
48,y,dx/dt*sin_y,0.0020643605314289823
48,y,dx/dt*cos_y,0.44721359549995787
49,x,C_x,-0.24188809595764538
49,x,x_x,-0.035721560446387086
49,x,y_x,0.24265364460461425
49,x,dx/dt_x,0.35375158503449344
49,x,d^2x/dt^2_x,-0.7834349101376895
49,x,dy/dt_x,0.5258735439111837
49,x,d^2y/dt^2_x,0.005251884192121435
49,x,t_x,0.24253574493501365
49,x,t^2_x,0.006146644151380506
49,x,x*dx/dt_x,-0.4417412257814359
49,x,y*dy/dt_x,-0.01113771953995105
49,x,dx/dt*dy/dt_x,-0.013984709707103575
49,x,dx/dt*d^2x/dt^2_x,-0.007303842757410243
49,x,dx/dt*d^2y/dt^2_x,0.7071067811865475
49,x,dx/dt*t_x,0.003329996045226549
49,x,d^2y/dt^2*t_x,-0.0015379617517220457
49,x,d^2y/dt^2*sin_x,0.003420696049680674
49,y,C_y,0.4396415241884975
49,y,x_y,-0.5245440384119348
49,y,y_y,-0.008683479429554343
49,y,dx/dt_y,0.3288245624046809
49,y,d^2x/dt^2_y,0.23579052226832115
49,y,dy/dt_y,0.522666895310716
49,y,d^2y/dt^2_y,-0.24436830979701876
49,y,t^2_y,-0.005248308156471527
49,y,y*d^2y/dt^2_y,0.4467267704742507
49,y,dy/dt*dx/dt_y,0.3028598560482426
49,y,dy/dt*d^2x/dt^2_y,0.0029091787056286
49,y,d^2x/dt^2*d^2y/dt^2_y,0.44721359549995787
49,y,t*d^2y/dt^2_y,0.010890598277046174
49,y,t^2*y_y,0.4472135954999579
49,y,dx/dt*sin_y,0.447213595499958
49,y,dx/dt*cos_y,-0.0003363838746505197
50,x,C_x,-0.2673278202580823
50,x,x_x,-0.015217046022857953
50,x,y_x,0.21732495408998623
50,x,dx/dt_x,0.3282568691261499
50,x,d^2x/dt^2_x,-0.7922129656800564
50,x,dy/dt_x,0.5258735439111837
50,x,d^2y/dt^2_x,0.013128489185233653
50,x,t_x,0.24253574493501365
50,x,t^2_x,0.0018329530115658468
50,x,x*dx/dt_x,-0.447213595499958
50,x,y*dy/dt_x,0.0044535312027772864
50,x,dx/dt*dy/dt_x,-0.01511709583521788
50,x,dx/dt*d^2x/dt^2_x,-0.007208675760137859
50,x,dx/dt*d^2y/dt^2_x,0.7071067811865475
50,x,dx/dt*t_x,-0.002430548670983142
50,x,d^2y/dt^2*t_x,0.0064195490437736575
50,x,d^2y/dt^2*sin_x,0.005899050255101337
50,y,C_y,0.44046653502077787
50,y,x_y,-0.5353507011987699
50,y,y_y,-0.018357814844326015
50,y,dx/dt_y,0.3018744845982576
50,y,d^2x/dt^2_y,0.22999347161697967
50,y,dy/dt_y,0.5340733008613904
50,y,d^2y/dt^2_y,-0.23720807789519513
50,y,t^2_y,0.0019214368702050032
50,y,y*d^2y/dt^2_y,-2.2360679774997894
50,y,dy/dt*dx/dt_y,0.29880760515056054
50,y,dy/dt*d^2x/dt^2_y,0.0003360545061577003
50,y,d^2x/dt^2*d^2y/dt^2_y,0.4457950497049301
50,y,t*d^2y/dt^2_y,-0.0006251158262762193
50,y,t^2*y_y,0.4472135954999579
50,y,dx/dt*sin_y,0.447213595499958
50,y,dx/dt*cos_y,0.0017853995710104533
51,x,C_x,-0.2605419169659407
51,x,x_x,-0.02509725152386361
51,x,y_x,0.24376115236425064
51,x,dx/dt_x,0.35375158503449344
51,x,d^2x/dt^2_x,1.2535663410560176
51,x,dy/dt_x,0.5157423341506824
51,x,d^2y/dt^2_x,-0.0018887889466433635
51,x,t_x,0.23614878377661117
51,x,t^2_x,-0.003821112642818972
51,x,x*dx/dt_x,-0.4425186963343128
51,x,y*dy/dt_x,0.010605139570088623
51,x,dx/dt*dy/dt_x,0.0023832074852904897
51,x,dx/dt*d^2x/dt^2_x,-0.004579973839867076
51,x,dx/dt*d^2y/dt^2_x,-1.4142135623730951
51,x,dx/dt*t_x,-0.008661077646696394
51,x,d^2y/dt^2*t_x,-0.0002827366394325834
51,x,d^2y/dt^2*sin_x,0.009411179290504243
51,y,C_y,0.42376185296818775
51,y,x_y,-0.5176005492496201
51,y,y_y,-0.016473031900114402
51,y,dx/dt_y,0.2830908541395477
51,y,d^2x/dt^2_y,0.24489383235904166
51,y,dy/dt_y,0.5220639249694058
51,y,d^2y/dt^2_y,-0.24436830979701876
51,y,t^2_y,0.0189809832247377
51,y,y*d^2y/dt^2_y,0.44721359549995787
51,y,dy/dt*dx/dt_y,-2.796291532582697
51,y,dy/dt*d^2x/dt^2_y,0.00024909108370497736
51,y,d^2x/dt^2*d^2y/dt^2_y,0.44721359549995787
51,y,t*d^2y/dt^2_y,0.00225138646439848
51,y,t^2*y_y,-2.2360679774997894
51,y,dx/dt*sin_y,0.447213595499958
51,y,dx/dt*cos_y,0.003917061006143525
52,x,C_x,-0.23706007175808677
52,x,x_x,-0.01496621338608904
52,x,y_x,0.2387542679440307
52,x,dx/dt_x,0.349775849195709
52,x,d^2x/dt^2_x,-0.7883484784184626
52,x,dy/dt_x,-1.2107942264982239
52,x,d^2y/dt^2_x,0.002433321885458093
52,x,t_x,0.22917351954285867
52,x,t^2_x,-0.0025153922665995527
52,x,x*dx/dt_x,2.233760024364184
52,x,y*dy/dt_x,0.0003227477197721082
52,x,dx/dt*dy/dt_x,0.0013526811163190313
52,x,dx/dt*d^2x/dt^2_x,-0.0023641633880226915
52,x,dx/dt*d^2y/dt^2_x,0.7013192514100203
52,x,dx/dt*t_x,-0.003899968611286653
52,x,d^2y/dt^2*t_x,-0.00894122545847286
52,x,d^2y/dt^2*sin_x,0.00720489142040496
52,y,C_y,-3.171357185623252
52,y,x_y,2.630575610216818
52,y,y_y,0.011434254562574162
52,y,dx/dt_y,0.2970604091781955
52,y,d^2x/dt^2_y,0.23727170121506827
52,y,dy/dt_y,-1.870395078623146
52,y,d^2y/dt^2_y,-0.24436830979701876
52,y,t^2_y,-0.004596862332302931
52,y,y*d^2y/dt^2_y,0.43960311355470494
52,y,dy/dt*dx/dt_y,0.3147584354722761
52,y,dy/dt*d^2x/dt^2_y,0.0004687217987880439
52,y,d^2x/dt^2*d^2y/dt^2_y,0.4349780766487024
52,y,t*d^2y/dt^2_y,-0.0027659128130264926
52,y,t^2*y_y,0.43662080178926455
52,y,dx/dt*sin_y,0.4469816090548811
52,y,dx/dt*cos_y,0.0014940543690155313
53,x,C_x,-0.254901102413844
53,x,x_x,-0.022124060686594157
53,x,y_x,0.23912918225447344
53,x,dx/dt_x,0.35375158503449344
53,x,d^2x/dt^2_x,1.2528987166023422
53,x,dy/dt_x,0.5254182159436872
53,x,d^2y/dt^2_x,-0.007187051689962964
53,x,t_x,0.24253574493501365
53,x,t^2_x,0.0010918511466141247
53,x,x*dx/dt_x,-0.4378033913391682
53,x,y*dy/dt_x,-0.0017818263270911723
53,x,dx/dt*dy/dt_x,0.005438264166947709
53,x,dx/dt*d^2x/dt^2_x,-0.00429666291617299
53,x,dx/dt*d^2y/dt^2_x,-1.4114463926614507
53,x,dx/dt*t_x,0.0009966005713711507
53,x,d^2y/dt^2*t_x,-0.0006931332887295754
53,x,d^2y/dt^2*sin_x,0.007327559346568649
53,y,C_y,-1.6939475782207514
53,y,x_y,1.3582092567239386
53,y,y_y,-0.002578834810191793
53,y,dx/dt_y,0.29161221732648707
53,y,d^2x/dt^2_y,-4.096625372083883
53,y,dy/dt_y,-1.8708248907421687
53,y,d^2y/dt^2_y,-0.23353421049357467
53,y,t^2_y,-0.0050206952004692666
53,y,y*d^2y/dt^2_y,0.44721359549995787
53,y,dy/dt*dx/dt_y,0.30688190793830267
53,y,dy/dt*d^2x/dt^2_y,-0.011632040027411507
53,y,d^2x/dt^2*d^2y/dt^2_y,0.4442502057304524
53,y,t*d^2y/dt^2_y,-0.0009576209671048319
53,y,t^2*y_y,0.443770924554627
53,y,dx/dt*sin_y,0.4403060320745753
53,y,dx/dt*cos_y,0.003188750882843703
54,x,C_x,0.04470468784619162
54,x,x_x,-1.5435238930548645
54,x,y_x,0.22967202835032027
54,x,dx/dt_x,0.339189560415879
54,x,d^2x/dt^2_x,-0.7950607529930472
54,x,dy/dt_x,0.519469183906205
